user_id,username,department,role,status,hostname_count,device_count,iam_events,iam_failed_auth,iam_mfa_failures,iam_high_risk_events,iam_avg_risk_score,iam_max_risk_score,iam_hostname_count,iam_session_count,endpoint_alerts,endpoint_critical_alerts,endpoint_high_alerts,endpoint_unresolved_critical,endpoint_malware_alerts,endpoint_credential_alerts,endpoint_lateral_movement,endpoint_powershell,endpoint_tampering,endpoint_usb,endpoint_impossible_resolution,endpoint_hostname_count,termination_date,post_termination_iam_events,post_termination_endpoint_events,post_termination_activity,post_termination_activity_flag,authentication_risk,iam_risk,endpoint_severity_risk,threat_behavior_risk,contextual_risk,cross_signal_bonus,risk_score,risk_level,risk_band,risk_drivers
EMP11762,bhavya.khanna18,Human Resources,Analyst,Active,1,0,5.0,3.0,3,1.0,53.33,83.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,7.5,2.0,2.0,7.0,0.0,0,18.5,Low,Low,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts
EMP11763,rachita.baria48,Customer Support,Administrator,Active,1,1,70.0,17.0,27,14.0,50.22,98.0,1.0,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,5.0,9.0,2.0,8,64.0,High,High,"elevated authentication risk (17 failed auth, 27 MFA failures); 14 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11764,charles.subramaniam30,Sales,Executive,Active,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,0.0,0.0,2.0,12.0,0.0,5,19.0,Low,Low,1 malware alerts; 1 credential-access alerts
EMP11765,anirudh.shukla15,Customer Support,Administrator,Active,1,1,9.0,4.0,4,1.0,39.0,89.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,10.0,2.0,0.0,0.0,0.0,0,12.0,Low,Low,"elevated authentication risk (4 failed auth, 4 MFA failures); 1 high-risk IAM events"
EMP11766,indali.pandey62,Sales,Engineer,Active,1,0,4.0,1.0,2,2.0,58.25,95.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,4.0,4.0,0.0,13.0,0.0,0,21.0,Low,Low,1 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP11767,harita.kakar82,Customer Support,Manager,Disabled,1,1,3.0,0.0,1,0.0,38.0,63.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,1.5,0.0,7.0,11.0,2.0,0,21.5,Low,Low,1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11768,anvi.mukherjee10,Procurement,Executive,Disabled,1,1,2.0,1.0,2,1.0,49.5,78.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.0,2.0,0.0,7.0,0.0,0,13.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts
EMP11769,jeremiah.sastry53,IT,Director,Active,1,0,8.0,2.0,3,1.0,43.83,100.0,1.0,7.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,False,6.5,2.0,2.0,16.0,0.0,5,31.5,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP11770,pranit.goel51,R&D,Specialist,Active,0,1,6.0,3.0,3,1.0,48.6,75.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,7.5,2.0,0.0,9.0,0.0,0,18.5,Low,Low,3 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts
EMP11771,gopal.walia83,Finance,Engineer,Active,1,1,3.0,2.0,2,2.0,75.33,92.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,4.0,0.0,21.0,0.0,5,35.0,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP11772,mohini.munshi54,Human Resources,Officer,Active,1,1,3.0,0.0,0,1.0,41.67,80.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,0,0,0,False,0.0,2.0,10.0,23.0,2.0,5,42.0,Medium,Medium,1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts; 2 security-tampering alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP11773,osha.purohit36,Innovation,Consultant,Active,0,1,10.0,1.0,2,3.0,54.4,95.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,4.0,6.0,0.0,0.0,0.0,0,10.0,Low,Low,1 failed authentication events; 3 high-risk IAM events
EMP11774,oliver.gokhale61,Customer Support,Trainee,Active,1,0,7.0,1.0,4,3.0,68.8,92.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.0,6.0,2.0,19.0,0.0,8,42.0,Medium,Medium,1 failed authentication events; 3 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP11775,harita.padmanabhan74,Finance,Trainee,Inactive,1,1,4.0,0.0,1,1.0,62.33,82.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,1.5,2.0,0.0,1.0,0.0,0,4.5,Low,Low,1 high-risk IAM events
EMP11776,amrita.hayer9,Brand,Administrator,Active,1,1,10.0,2.0,3,2.0,61.33,97.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,4.0,7.0,10.0,2.0,0,29.5,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 1 lateral-movement alerts; 2 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11777,anusha.contractor42,Sales,Specialist,Active,1,0,6.0,1.0,2,2.0,58.6,95.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,4.0,4.0,0.0,5.0,0.0,0,13.0,Low,Low,1 failed authentication events; 2 high-risk IAM events; 1 security-tampering alerts
EMP11778,viraj.wadhwa36,Marketing,Specialist,Active,1,1,3.0,2.0,2,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,False,5.0,0.0,0.0,16.0,0.0,0,21.0,Low,Low,2 failed authentication events; 2 malware alerts; 1 PowerShell alerts
EMP11779,hardik.pathak18,Marketing,Engineer,Active,1,0,5.0,4.0,4,0.0,42.0,61.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,10.0,0.0,5.0,19.0,2.0,5,41.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 3 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11780,radha.gour60,Procurement,Officer,Active,0,1,2.0,2.0,1,0.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,3.5,0.0,0.0,0.0,0.0,0,3.5,Low,Low,2 failed authentication events
EMP11781,vivaan.sur44,Finance,Trainee,Active,1,0,7.0,2.0,2,3.0,63.83,96.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,6.0,0.0,17.0,0.0,5,33.0,Medium,Medium,2 failed authentication events; 3 high-risk IAM events; 1 malware alerts; 2 lateral-movement alerts; 1 PowerShell alerts
EMP11782,qadim.amble59,Customer Support,Consultant,Active,1,1,5.0,1.0,1,0.0,21.5,30.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,6.0,0.0,0,8.5,Low,Low,1 failed authentication events; 1 lateral-movement alerts
EMP11783,suhani.lanka71,Legal,Analyst,Inactive,1,1,4.0,1.0,1,1.0,62.33,92.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,2.5,2.0,0.0,1.0,0.0,0,5.5,Low,Low,1 failed authentication events; 1 high-risk IAM events
EMP11784,nandini.rajan36,Customer Support,Specialist,Active,1,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,22.0,0.0,5,29.5,Medium,Medium,1 failed authentication events; 3 malware alerts; 1 credential-access alerts; 1 security-tampering alerts
EMP11785,vidhi.banerjee77,People,Trainee,Active,1,1,5.0,0.0,0,0.0,33.5,55.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,0.0,0.0,0.0,1.0,0.0,0,1.0,Low,Low,No high-priority risk drivers
EMP11786,garima.arora7,IT,Manager,Active,1,1,6.0,3.0,3,0.0,52.0,52.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,7.5,0.0,2.0,9.0,0.0,0,18.5,Low,Low,3 failed authentication events; 1 malware alerts; 1 PowerShell alerts
EMP11787,lajita.buch96,Compliance,Engineer,Active,1,0,5.0,3.0,4,0.0,33.33,64.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,9.0,0.0,2.0,10.0,0.0,5,26.0,Medium,Medium,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 lateral-movement alerts; 2 PowerShell alerts"
EMP11788,yadavi.kaur93,Marketing,Administrator,Active,1,1,4.0,2.0,1,1.0,58.33,87.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,3.5,2.0,4.0,12.0,0.0,0,21.5,Low,Low,2 failed authentication events; 1 high-risk IAM events; 3 malware alerts
EMP11789,,Operations,Engineer,Active,1,1,6.0,2.0,0,1.0,45.4,99.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.0,2.0,4.0,6.0,0.0,0,14.0,Low,Low,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts
EMP11790,amrita.shah50,Sales,Officer,Active,1,1,3.0,1.0,2,1.0,66.67,90.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,0,0,0,False,4.0,2.0,4.0,9.0,0.0,0,19.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts
EMP11791,zehaan.comar63,Human Resources,Manager,Active,1,0,2.0,0.0,1,0.0,46.5,53.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,1.5,0.0,0.0,0.0,0.0,0,1.5,Low,Low,No high-priority risk drivers
EMP11792,ladli.shan29,Marketing,Manager,Active,1,0,6.0,2.0,3,2.0,60.4,87.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,6.5,4.0,0.0,0.0,0.0,0,10.5,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP11793,nathan.mall50,Innovation,Engineer,Active,1,1,5.0,1.0,1,0.0,26.33,46.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,4.0,9.0,0.0,0,15.5,Low,Low,1 failed authentication events; 1 malware alerts; 1 PowerShell alerts
EMP11794,chatura.gopal50,Procurement,Director,Active,1,1,6.0,2.0,2,2.0,48.0,73.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0,0,0,False,5.0,4.0,0.0,14.0,0.0,0,23.0,Low,Low,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP11795,agastya.kala68,Operations,Consultant,Active,1,1,9.0,4.0,5,5.0,60.0,100.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,11.5,10.0,0.0,8.0,0.0,8,37.5,Medium,Medium,"elevated authentication risk (4 failed auth, 5 MFA failures); 5 high-risk IAM events; 2 credential-access alerts"
EMP11796,teerth.sura19,Human Resources,Specialist,Active,1,1,7.0,5.0,5,0.0,6.0,9.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,12.5,0.0,4.0,13.0,0.0,10,39.5,Medium,Medium,"elevated authentication risk (5 failed auth, 5 MFA failures); 1 malware alerts; 1 lateral-movement alerts"
EMP11797,chatura.rajagopalan46,Legal,Administrator,Inactive,1,1,4.0,0.0,0,1.0,60.67,87.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2025-03-23 13:34:12,4,3,7,True,0.0,2.0,7.0,10.0,12.0,0,31.0,Medium,Medium,1 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 7 events after identity termination; 1 unresolved critical alerts
EMP11798,jack.madan88,Procurement,Engineer,Active,1,1,8.0,1.0,2,2.0,50.86,96.0,1.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.0,4.0,12.0,4.0,4.0,0,28.0,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 PowerShell alerts; 2 critical endpoint alerts; 2 unresolved critical alerts
EMP11799,kamya.ganesan47,Legal,Analyst,Inactive,1,0,4.0,3.0,2,1.0,100.0,100.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2023-09-21 20:36:11,3,2,5,True,6.0,2.0,5.0,17.0,10.0,0,40.0,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 5 events after identity termination
EMP11800,farhan.sastry34,R&D,Executive,Active,1,1,5.0,2.0,2,2.0,61.33,91.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,5.0,4.0,0.0,0.0,0.0,0,9.0,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP11801,ekiya.jaggi5,Legal,Consultant,Active,1,1,76.0,18.0,20,23.0,55.97,99.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,20.0,20.0,0.0,0.0,0.0,3,43.0,Medium,Medium,"elevated authentication risk (18 failed auth, 20 MFA failures); 23 high-risk IAM events"
EMP11802,hemani.saxena71,IT,Administrator,Active,1,1,3.0,1.0,1,1.0,37.33,82.0,1.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,2.0,4.0,20.0,0.0,5,33.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 2 lateral-movement alerts
EMP11803,yashawini.salvi36,Finance,Engineer,Active,1,1,6.0,2.0,4,4.0,74.6,95.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,8.0,8.0,7.0,16.0,2.0,8,49.0,Medium,Medium,"elevated authentication risk (2 failed auth, 4 MFA failures); 4 high-risk IAM events; 3 malware alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11804,tarak.hegde80,IT,Specialist,Active,1,1,3.0,0.0,1,1.0,39.0,71.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,,0,0,0,False,1.5,2.0,0.0,14.0,0.0,0,17.5,Low,Low,1 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP11805,liam.sarma22,Sales,Analyst,Active,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,0.0,0.0,5.0,21.0,2.0,5,33.0,Medium,Medium,2 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11806,shivansh.goyal35,Finance,Officer,Active,1,0,4.0,3.0,4,0.0,14.0,14.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,,0,0,0,False,9.0,0.0,5.0,8.0,2.0,5,29.0,Medium,Medium,"elevated authentication risk (3 failed auth, 4 MFA failures); 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP11807,waida.rai24,Sales,Analyst,Active,1,0,7.0,3.0,3,0.0,15.33,33.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,,0,0,0,False,7.5,0.0,5.0,14.0,0.0,0,26.5,Medium,Medium,3 failed authentication events; 1 credential-access alerts; 1 lateral-movement alerts; 1 critical endpoint alerts
EMP11808,qasim.balasubramanian51,Finance,Executive,Disabled,1,1,3.0,1.0,2,1.0,47.0,79.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,4.0,2.0,0.0,0.0,0.0,0,6.0,Low,Low,1 failed authentication events; 1 high-risk IAM events
EMP11809,girish.atwal74,Brand,Trainee,Active,1,0,6.0,2.0,3,1.0,47.0,70.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,6.5,2.0,0.0,6.0,0.0,0,14.5,Low,Low,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts
EMP11810,isaiah.merchant78,IT,Manager,Active,1,0,10.0,5.0,5,0.0,38.5,63.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,12.5,0.0,2.0,16.0,0.0,5,35.5,Medium,Medium,"elevated authentication risk (5 failed auth, 5 MFA failures); 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts"
EMP11811,ishani.bhardwaj87,Legal,Officer,Inactive,1,1,3.0,1.0,1,0.0,19.0,19.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,0,0,0,False,2.5,0.0,7.0,11.0,2.0,0,22.5,Low,Low,1 failed authentication events; 1 malware alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP11812,zinal.varty46,Procurement,Specialist,Active,1,1,6.0,3.0,3,1.0,43.25,83.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,7.5,2.0,0.0,6.0,0.0,0,15.5,Low,Low,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts
EMP11813,aarush.krishna22,Customer Support,Trainee,Active,1,0,3.0,0.0,2,1.0,51.0,86.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,,0,0,0,False,3.0,2.0,2.0,26.0,0.0,10,43.0,Medium,Medium,1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts
EMP11814,dipta_agate15,Procurement,Director,Active,1,1,4.0,3.0,2,1.0,53.33,91.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.0,2.0,2.0,12.0,0.0,5,27.0,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts
EMP11815,yatin.sodhi3,Sales,Director,Active,1,1,7.0,1.0,4,1.0,38.25,83.0,1.0,4.0,8.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,,0,0,0,False,7.0,2.0,15.0,28.0,2.0,5,59.0,High,High,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 lateral-movement alerts; 3 PowerShell alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 1 unresolved critical alerts
EMP11816,alexander.dhar96,Finance,Administrator,Active,1,1,7.0,2.0,1,1.0,56.2,88.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,3.5,2.0,5.0,12.0,0.0,5,27.5,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 critical endpoint alerts
EMP11817,brinda.iyer33,R&D,Director,Active,1,1,56.0,17.0,21,12.0,45.21,95.0,1.0,24.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,2.0,16.0,0.0,8,66.0,High,High,"elevated authentication risk (17 failed auth, 21 MFA failures); 12 high-risk IAM events; 2 malware alerts; 2 PowerShell alerts"
EMP11818,triveni.ranganathan7,Sales,Executive,Active,1,1,4.0,1.0,1,0.0,41.0,57.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,21.0,0.0,10,33.5,Medium,Medium,1 failed authentication events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP11819,nitara.dass84,Legal,Manager,Disabled,1,1,3.0,0.0,1,1.0,69.0,79.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2026-07-16 11:11:49,3,2,5,True,1.5,2.0,0.0,9.0,10.0,0,22.5,Low,Low,1 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts; 5 events after identity termination
EMP11820,lipika.ramaswamy9,Operations,Consultant,Active,1,0,9.0,0.0,4,2.0,48.75,98.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,6.0,4.0,0.0,10.0,0.0,0,20.0,Low,Low,2 high-risk IAM events; 1 malware alerts; 1 security-tampering alerts
EMP11821,caleb.murty72,Marketing,Analyst,Active,1,1,6.0,0.0,3,1.0,50.75,79.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.5,2.0,2.0,7.0,0.0,0,15.5,Low,Low,1 high-risk IAM events; 1 malware alerts
EMP11822,chatresh.cheema43,Procurement,Trainee,Active,1,0,15.0,6.0,5,3.0,53.82,86.0,1.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,13.5,11.0,4.0,15.0,0.0,10,53.5,High,High,"elevated authentication risk (6 failed auth, 5 MFA failures); 3 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts"
EMP11823,maanas.mangal75,Human Resources,Trainee,Active,1,1,6.0,5.0,4,3.0,59.6,84.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,11.0,11.0,0.0,0.0,0.0,3,25.0,Medium,Medium,"elevated authentication risk (5 failed auth, 4 MFA failures); 3 high-risk IAM events"
EMP11824,pranav.kunda94,Procurement,Officer,Active,1,0,6.0,1.0,4,0.0,44.0,55.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.0,0.0,4.0,30.0,0.0,10,51.0,High,High,1 failed authentication events; 2 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 1 security-tampering alerts
EMP11825,dipta.bala82,Brand,Executive,Active,1,1,5.0,3.0,1,1.0,41.33,85.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,,0,0,0,False,4.5,2.0,0.0,19.0,0.0,5,30.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 2 security-tampering alerts
EMP11826,rohan.dasgupta6,Marketing,Analyst,Active,1,1,5.0,1.0,1,2.0,84.67,97.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,0,0,0,False,2.5,4.0,2.0,19.0,0.0,0,27.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP11827,aditya.krishnan20,Legal,Officer,Active,1,1,8.0,2.0,4,0.0,28.43,42.0,1.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.0,0.0,7.0,21.0,0.0,10,46.0,Medium,Medium,"elevated authentication risk (2 failed auth, 4 MFA failures); 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 critical endpoint alerts"
EMP11828,maanas.madan34,R&D,Manager,Inactive,1,1,8.0,2.0,4,3.0,44.12,94.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2026-02-25 00:00:00,7,3,10,True,8.0,6.0,0.0,16.0,10.0,8,48.0,Medium,Medium,"elevated authentication risk (2 failed auth, 4 MFA failures); 3 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 2 PowerShell alerts; 10 events after identity termination"
EMP11829,azad.dewan44,Procurement,Consultant,Active,0,1,8.0,2.0,3,2.0,42.57,85.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,0,0,0,False,6.5,4.0,0.0,2.0,0.0,0,12.5,Low,Low,2 failed authentication events; 2 high-risk IAM events
